#0_step_0,#0_step_1
-5.9624294e-10,-3.512394e-11
-6.352187e-10,-3.508633e-11
-6.4596883e-10,-3.5048953e-11
-6.476638e-10,-3.5011792e-11
-6.1903027e-10,-3.497486e-11
-5.7185817e-10,-3.4938167e-11
-5.2007193e-10,-3.4901696e-11
-4.608129e-10,-3.486545e-11
-3.986628e-10,-3.4829438e-11
-3.1209918e-10,-3.4793658e-11
-2.0441497e-10,-3.47581e-11
-8.2143514e-11,-3.4722777e-11
4.8770193e-11,-3.4687687e-11
1.8479034e-10,-3.4652822e-11
3.1376718e-10,-3.461819e-11
4.137278e-10,-3.458378e-11
4.964077e-10,-3.4549606e-11
5.6772687e-10,-3.4515665e-11
6.112145e-10,-3.4481945e-11
6.454703e-10,-3.4448458e-11
6.479256e-10,-3.4415203e-11
6.5903305e-10,-3.4382174e-11
6.59492e-10,-3.434937e-11
6.5065126e-10,-3.43168e-11
6.422021e-10,-3.4284457e-11
6.275084e-10,-3.4252334e-11
6.0111294e-10,-3.4220442e-11
5.669176e-10,-3.418878e-11
5.314209e-10,-3.415734e-11
4.8837856e-10,-3.412612e-11
4.2698609e-10,-3.4095133e-11
3.7371056e-10,-3.4064366e-11
3.1651542e-10,-3.4033824e-11
2.6267105e-10,-3.4003505e-11
1.933695e-10,-3.3973407e-11
1.3762315e-10,-3.3943532e-11
8.314717e-11,-3.391388e-11
1.8947028e-11,-3.388444e-11
-3.2928976e-11,-3.385523e-11
-9.6573416e-11,-3.3826227e-11
-1.4514778e-10,-3.3797447e-11
-1.9481963e-10,-3.3768884e-11
-2.4418575e-10,-3.3740538e-11
-2.9658054e-10,-3.3712408e-11
-3.397309e-10,-3.36845e-11
-3.8486e-10,-3.5812197e-11
-4.324984e-10,-3.5866476e-11
-4.659844e-10,-3.568048e-11
-4.938057e-10,-3.5479696e-11
-5.0616855e-10,-3.5292453e-11
-4.8779614e-10,-3.5121062e-11
-4.5150766e-10,-3.4964028e-11
-4.089377e-10,-3.4819453e-11
-3.5768993e-10,-3.4685668e-11
-3.1638833e-10,-3.4561288e-11
-2.8584574e-10,-3.444526e-11
-2.41747e-10,-3.433674e-11
-2.0201248e-10,-3.423506e-11
-1.6901026e-10,-3.4139646e-11
-1.3602208e-10,-3.4050006e-11
-1.090054e-10,-3.3965677e-11
-9.1303784e-11,-3.3886265e-11
-7.785342e-11,-3.381139e-11
-7.0773346e-11,-3.3740705e-11
-7.2079495e-11,-3.3673873e-11
-8.137392e-11,-3.361061e-11
-8.7674985e-11,-3.3550655e-11
-9.687808e-11,-3.3493743e-11
-1.10885946e-10,-3.343965e-11
